INST CODE,INSTITUTE NAME,PLACE,DISTRICT,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS ,TUITION FEE,AFFILIATED
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,81162,81162,81162,81162,126139,126139,81162,81162,103135,103135,81162,117296,125282,125282,125951,126051,81162,81162,95000,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MIN,MINING ENGINEERING,87845,87845,87845,119008,123386,123386,87845,87845,119213,124524,87845,87845,89540,125763,118619,125899,87845,87845,95000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,13684,NA,41684,NA,22476,NA,70267,NA,21487,NA,35533,NA,67502,NA,56681,NA,13808,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",NA,17606,NA,45760,NA,24504,NA,17606,NA,25140,NA,61922,NA,75182,NA,72903,NA,19072,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,31285,NA,110708,NA,56429,NA,50859,NA,56977,NA,81745,NA,118182,NA,109887,NA,39839,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,38418,NA,109400,NA,110990,NA,107251,NA,92235,NA,81745,NA,125756,NA,121139,NA,63309,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,NA,21823,NA,92001,NA,32771,NA,33036,NA,32212,NA,72687,NA,97263,NA,99158,NA,22398,75000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,109846,109846,109846,109846,118507,118507,109846,109846,109846,118333,109846,109846,126061,126061,125409,125409,112582,112582,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,116665,116665,116665,116665,122901,122901,116665,116665,116665,116665,116665,116665,117576,122901,126001,126001,116665,116665,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),73326,73326,115500,118333,104132,104132,73326,73326,109864,116505,95052,95052,125013,125013,115367,126025,77109,77109,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,97011,113576,117845,117845,118352,118352,97011,113576,116008,116008,117732,117732,123420,125430,124438,124438,103001,113576,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",114152,114152,114152,114152,118058,118058,114152,114152,114152,118333,114152,114152,125263,125263,124521,126025,114152,114152,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85582,115282,117910,117910,117698,118323,85582,115282,106528,115282,85582,115282,85582,125521,126025,126025,85582,115282,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,79759,72000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,83796,118119,83796,118119,118058,118119,83796,118119,106595,118119,109303,118119,123471,123471,125066,125066,109380,118119,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,116538,116538,116538,116538,116538,116538,116538,116538,116538,116538,116538,116538,125387,125387,123056,125816,116538,116538,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),72013,73359,99277,110972,108897,116538,72013,73359,113253,113253,105392,105392,124838,124838,125834,125834,72013,73359,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),93826,93826,108405,116431,115075,115075,93826,93826,98346,98346,93826,93826,126058,126058,93826,124726,100121,100121,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,53873,56466,115159,115227,117698,118144,53873,56466,98303,115942,99446,113470,125646,125646,121731,124311,106398,111831,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",71895,71895,91448,103850,118442,118442,71895,71895,117095,117095,118425,118425,124077,124077,120537,125753,114191,114191,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),92312,92312,118174,118174,116382,116382,115235,115235,98707,105886,92312,92312,125588,125588,92312,92312,92312,117806,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85582,85582,117120,117120,85582,104300,85582,85582,89089,118363,85582,85582,125398,125398,123056,123056,85582,85582,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75427,90169,117547,117547,113470,113470,75427,90169,113925,113925,75427,90169,75427,124707,119905,119905,75427,90169,68000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,78139,103175,116510,117841,104946,104946,78139,103175,118086,118086,78139,116366,112952,124104,123049,123049,90081,103175,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,54890,55848,110201,112317,112860,112860,54890,108547,107292,107292,86596,100333,125157,125157,123090,123090,90043,117347,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",72229,118050,110072,118050,118545,118545,72229,118050,99960,118050,117085,118050,125582,125970,94913,118050,79632,118050,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88174,115282,116573,116573,118021,118021,88174,115282,91784,118527,88174,115282,123933,123933,111543,121767,88174,115282,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,44211,62771,77800,79150,72674,72674,44211,62771,89103,95067,114447,114447,84751,109410,44211,62771,49574,62771,50000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11260,11260,34978,34978,17150,19727,26282,26282,17862,19513,33695,33695,40214,50768,29465,42465,11260,12029,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,61291,61291,99150,99150,106322,112441,61291,61291,93924,107609,100945,100945,120101,120101,95952,95952,95536,95536,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,84540,96342,114975,114975,114495,114495,84540,116117,84761,104865,84540,96342,125964,125964,124846,124846,113375,113375,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,50783,62813,112012,112012,117361,117361,50783,62813,99908,107115,107388,107388,122927,125544,63743,63743,89239,116991,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,11823,12839,36390,57989,19655,19655,60402,60402,18334,18334,11823,54956,37287,64110,44185,63969,11823,14229,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),10225,10225,25341,29735,14613,14903,23025,46650,14305,14967,23335,23335,35966,39940,29752,29752,10225,10227,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,8233,8575,18227,24160,12233,13660,12975,28394,12986,12986,14774,32108,30580,30580,19046,24774,8542,8575,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",9477,9579,21471,21471,12904,15520,9477,33644,14242,14242,19492,38439,31869,35548,24103,32931,9477,9579,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,17755,19340,55505,66749,33244,33338,24262,24262,25566,33648,54352,73395,68732,78104,39412,88594,18591,20349,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,39154,39154,99257,99257,55351,55351,55809,55809,53431,70913,115586,115586,116988,116988,41217,55602,58899,61942,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,10612,10651,26595,26595,17650,19886,10612,10651,18734,18734,23892,38853,38992,48685,28166,50339,10905,10905,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,55364,77883,106233,117234,94140,94140,55364,77883,91378,106591,102419,102419,124460,124460,102039,102039,112658,112658,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,114975,135000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,8253,NA,19707,NA,12501,NA,29638,NA,13184,NA,27833,NA,26869,NA,28012,NA,8809,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",NA,8355,NA,20192,NA,13153,NA,8355,NA,14346,NA,35906,NA,34440,NA,34964,NA,9308,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,18680,NA,47438,NA,29236,NA,25267,NA,33540,NA,62104,NA,86752,NA,81754,NA,18680,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,40606,NA,106862,NA,108655,NA,40606,NA,79939,NA,114795,NA,119897,NA,122405,NA,60150,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,INF,INFORMATION TECHNOLOGY,NA,10687,NA,33738,NA,16477,NA,43485,NA,20759,NA,28591,NA,46649,NA,54212,NA,10687,120000,JNTUH
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,70245,70245,117420,117420,99603,99603,70245,70245,73605,73605,76430,76430,124852,124852,70245,123179,70245,70245,10000,PJTSAU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,4347,5296,12455,18220,7149,8137,5542,5542,4347,9382,4726,11453,15636,24447,13863,17495,4627,5613,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3667,4431,8378,13751,4013,5249,3667,4431,4916,8001,5090,14503,14243,16669,14235,19821,4252,4431,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,44370,44370,59175,97700,102595,102595,44370,44370,69837,69837,44370,44370,125961,125961,44370,65799,88899,88899,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,31062,42346,87099,87099,114784,114784,31062,42346,97141,97141,69810,69810,100651,125796,58979,95989,61070,64753,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),3219,4308,5439,14022,4925,6990,3219,14085,5894,5894,6919,6919,11846,20745,11854,18989,4472,4472,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,27388,61803,48750,61803,79158,103570,43893,61803,54738,61803,46350,103781,56358,61803,44439,67472,73939,73939,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSE,COMPUTER SCIENCE AND ENGINEERING,2135,2219,3807,4497,2673,2697,2135,6912,2754,4007,3405,4632,8288,8288,6650,10771,2154,2304,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2207,2507,3304,6813,3181,3887,2207,2507,2868,4543,3273,7342,9918,9918,7467,13798,2207,2837,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6640,7917,23780,31259,11757,13574,17236,18426,10322,13319,8053,23801,22922,26393,19888,25956,7736,10234,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,12737,22054,56520,109351,25391,37359,12737,22054,28018,30979,32203,52608,38615,40692,32596,41779,20901,33969,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,3856,4609,10566,19130,6514,8622,10648,10648,7248,8207,7125,18476,15818,17913,12622,24518,3958,5031,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,23903,55623,78894,88145,44829,79087,23903,55623,70639,73505,42175,55623,86132,122235,58487,91673,47153,55623,140000,OU
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,76226,95236,76226,95236,76226,117258,76226,95236,110862,110862,117258,117258,76226,124149,81246,95236,76226,95236,10000,PVNRTVU
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,GOV,2015,FDT,FOOD TECHNOLOGY,94034,94034,98760,98760,94034,94034,94034,117420,105890,110862,94034,94034,121215,121215,101653,110338,94034,94034,10000,PJTSAU
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,59224,59224,125005,125005,118117,118117,59224,120157,125023,125023,117549,120604,120010,120010,125012,125012,89605,113182,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93610,93610,93610,125023,117988,125179,93610,115682,125551,125551,93610,94342,122374,125551,124887,124887,93610,93610,60000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,99432,99432,117953,118017,115305,117075,99432,99432,118059,118059,99432,99432,123828,123828,121302,121302,99432,99432,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,48205,48205,98088,98088,61966,67013,63394,63394,71958,71958,57701,78886,96601,116374,122389,122389,76469,76469,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,67103,67103,117953,117953,89458,111324,67103,67103,87924,93673,113854,113854,122385,122476,123144,123144,112403,112403,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,75232,75232,107804,107804,99093,99093,75232,75232,90919,109891,115144,115144,125484,125484,124036,124036,117472,117472,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,26130,36881,116638,116638,112298,117075,114845,114845,117232,117232,26130,36881,122881,122881,122908,122908,26130,36881,63000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,111590,111590,112264,112264,111590,111590,111590,111590,111590,115623,111590,112226,118902,123693,124479,124479,111590,111590,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,62319,62319,111921,113906,109665,109665,62319,62319,108596,108795,94722,112244,125124,125124,110759,110759,112041,112041,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",79050,85488,108450,108450,80915,85488,79050,85488,93705,93705,79050,104443,121104,121104,87977,101866,109379,109379,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,54814,63400,109979,114186,99491,99491,54814,111511,111656,116649,98064,98064,125638,125638,82014,107540,111907,111907,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,84683,84683,116532,117667,119827,119827,84683,84683,108083,108083,112226,112226,125027,125942,84683,119827,84683,84683,60000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,32577,37405,53451,102444,48299,56248,74263,74263,46683,46683,78095,91053,102315,121244,67339,121209,35247,37405,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),28743,28743,50338,75731,45438,45438,28743,28743,41956,52350,65102,65102,90629,113201,68135,68135,32569,32569,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),28407,29109,55377,69008,40839,44840,108516,108516,36645,44543,60524,60524,86916,113920,72573,85309,32115,33894,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,19764,19963,38123,44607,27597,30723,29457,54908,27131,29329,43334,60908,50958,55116,40867,58512,22601,22601,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",30544,31527,55588,64851,37494,38462,34821,34821,35134,48760,64446,111807,94074,107908,65050,121915,30544,31527,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39314,44286,84779,92097,64137,67821,58257,58257,58041,63088,66458,94494,115693,119597,87775,122456,42931,44286,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,30830,34273,50831,81300,45124,49173,94341,94341,44780,48556,60651,87091,85952,88550,71856,82147,34190,34658,105000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,17220,19500,39147,57008,26968,26968,77387,77387,26305,28920,40771,40771,57444,88640,53403,71279,18466,19785,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,63082,123355,99001,123355,122021,123691,63082,123355,117933,123355,110253,123355,124647,124647,124499,124499,79779,123355,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),15678,17120,36871,45135,24273,28207,15678,89041,22746,22746,44405,63611,52103,78857,42475,80056,15678,17845,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),13383,14035,34557,42912,21238,24113,13383,14035,17419,21076,13383,42590,45841,45841,35275,52988,13383,14035,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,9517,11533,21673,28210,17260,18341,9517,41963,16423,17444,26702,33609,32471,32835,32113,32113,12072,12072,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",13036,13213,29554,40115,19893,21277,26004,26004,17805,19887,28185,63071,43079,48623,39616,64465,13162,14168,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,28934,28934,68884,88008,47067,49324,97948,97948,42394,44141,86921,86921,105029,109184,56226,105460,32383,32586,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,48248,49803,98458,103812,92413,101159,79511,79511,79397,85232,87693,98555,121025,126008,89443,107605,61573,73613,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,13845,15083,34930,38067,24678,26296,13845,15083,23578,23578,40384,40384,50866,55490,45318,45318,14445,15083,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,79397,108161,79397,108161,117174,117174,79397,108161,113987,115017,102985,108161,125799,125799,124895,124895,85163,108161,115000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,30618,31495,62384,83051,41785,44346,30618,48847,39139,41644,72298,72298,92280,100498,62378,115264,30849,31593,110000,JNTUH
